vriome	MF17_V0	MF53_V0	MF26_V0	MF44_V0	MF08_V0	MF57_V0	MF39_V0	MF48_V0	MF04_V0	MF40_V0	MF31_V0	MF13_V0	MF37_V0	MF55_V0	MF19_V0	MF46_V0	MF28_V0	MF02_V0	MF20_V0	MF11_V0	MF59_V0	MF06_V0	MF24_V0	MF60_V0	MF15_V0	MF27_V0	MF45_V0	MF10_V0	MF01_V0	MF49_V0	MF58_V0	MF14_V0	MF41_V0	MF23_V0	MF47_V0	MF29_V0	MF56_V0	MF38_V0	MF30_V0	MF21_V0	MF03_V0	MF52_V0	MF16_V0	MF34_V0	MF25_V0	MF07_V0	MF43_V0
VC_2600_0	0.0838147996680017	0.244269878961605	0.231417376289323	0.0590755341598563	-0.0279275985316184	0.0241862777821272	0.00750572254154328	-0.1129982889291	0.129662471003935	-0.033177194101126	-0.0779080023187344	0.246514291492003	-0.00868429006635339	0.0103460250982574	0.0375270577251676	0.175957722560406	2.05040362750735	0.208020238654094	-0.0845103431232148	-0.205596149518863	0.0147538245368099	0.116651009877404	-0.243772257436359	0.308737082044641	0.14104429532914	1.26139932494138	0.114800982578946	-0.203259553005044	0.0402170157469242	0.0344017695402238	0.117691608359283	-0.0541025049914112	0.201339167310063	0.23397195013133	0.15124452243316	0.290259395095618	0.22060930258624	-0.117563676572855	0.0681618307685648	0.269043137002171	0.0136292654151952	0.257485540902479	0.132122214117008	-0.0308296108283557	0.0186787270962356	-0.157731681098288	-0.132584789066848
VC_2601_0	-0.553646225063818	-0.393191145770215	-0.406043648442497	-0.578385490571964	-0.665388623263439	-0.613274746949693	-0.629955302190277	-0.75045931366092	-0.507798553727885	-0.670638218832946	-0.715369027050554	-0.390946733239817	-0.646145314798174	0.786955947060894	-0.599933967006653	-0.461503302171414	-0.685385925433047	-0.429440786077726	1.71682210313661	-0.843057174250683	-0.62270720019501	-0.520810014854416	-0.881233282168179	-0.328723942687179	-0.49641672940268	-0.715786825563206	-0.522660042152875	-0.840720577736864	-0.597244008984896	-0.603059255191597	-0.519769416372538	-0.691563529723231	-0.436121857421757	2.07879068719816	-0.486216502298661	-0.347201629636202	-0.41685172214558	-0.755024701304675	-0.569299193963255	-0.368417887729649	0.709761663553559	-0.379975483829341	-0.505338810614812	-0.668290635560176	-0.618782297635585	-0.795192705830108	-0.770045813798668
VC_2615_0	-0.708602324326066	-0.548283470126174	-0.561009155896557	-0.733445343830276	-0.820348503372159	2.39486238218344	-0.784793114061048	-0.905306513253024	-0.662778034678965	-0.82567026813236	-0.870223585282035	-0.54604009271085	2.18390461691449	-0.782181252770261	-0.754666547028803	-0.616489818643521	-0.840440056986209	-0.584517379114578	-0.876990901276192	-0.998028544433553	-0.777685060433449	-0.675810021087351	-1.03610835068564	-0.483681998135136	-0.651334416653745	-0.870688849369414	-0.67771461562306	-0.995577709294709	-0.752247596371517	-0.758076933639004	-0.67483012392642	-0.846375889739571	-0.591215775401931	-0.558299411779187	-0.641148208387245	-0.502191541728141	-0.571862087967933	-0.909897076486847	-0.724276096510512	-0.523193828570094	-0.778881947219276	-0.535026029715311	-0.660440394358231	-0.823110755541823	-0.773833560606017	-0.950170947789258	-0.92502814299954
VC_2629_0	0.750781292414563	0.911236371708166	0.898383869035885	0.726042026906418	0.639038894214943	0.691152770528689	3.01230949607062	0.553968203817461	0.796628963750497	1.39148963605288	0.589058490427827	0.913480784238564	0.658282202680208	0.677312517844818	0.704493550471729	0.842924215306968	0.619041592045334	0.874986731400655	0.582456149623346	0.461370343227698	0.681720317283371	0.783617502623965	0.423194235310202	0.975703574791202	0.808010788075702	0.588640691915175	0.781767475325507	0.463706939741518	0.707183508493486	2.38531653127868	0.784658101105844	3.02970492555884	0.868305660056624	0.900938442877891	0.818211015179721	0.95722588784218	0.887575795332801	0.549402816173706	0.735128323515126	0.936009629748732	0.680595758161757	0.924452033649041	0.79908870686357	5.08111681193128	0.685645219842797	0.509234811648273	0.534381703679713
VC_2633_0	-0.594355127258451	-0.43403627305856	-0.446761958828942	-0.619198146762662	-0.706101306304545	-0.654009115302024	1.93053674356595	-0.791059316185409	-0.54853083761135	-0.711423071064745	-0.75597638821442	-0.431792895643236	-0.686817181989346	-0.667934055702647	-0.640419349961189	-0.502242621575906	-0.726192859918594	-0.470270182046964	-0.762743704208577	1.33814470596847	-0.663437863365834	-0.561562824019736	1.97974183648346	-0.369434801067522	-0.53708721958613	-0.7564416523018	-0.563467418555446	-0.881330512227094	-0.638000399303902	-0.643829736571389	-0.560582926858805	-0.732128692671957	-0.476968578334317	-0.444052214711572	-0.52690101131963	-0.387944344660527	-0.457614890900318	-0.795649879419233	-0.610028899442897	-0.408946631502479	-0.664634750151661	-0.420778832647697	-0.546193197290616	2.05685405385274	-0.659586363538402	0.63003740916017	-0.810780945931925
VC_2637_0	-0.584532286030681	1.63357005006674	-0.436939117601171	-0.609375305534891	1.64409188087633	-0.644186274074254	-0.660723075765662	-0.781236474957639	-0.53870799638358	-0.701600229836974	-0.74615354698665	-0.421970054415465	-0.676994340761575	2.7227471875926	-0.630596508733418	-0.492419780348136	-0.716370018690824	-0.460447340819193	-0.752920862980807	-0.873958506138168	-0.653615022138063	-0.551739982791966	0.217010209240621	-0.359611959839751	-0.527264378358359	1.3142793050987	-0.553644577327675	-0.871507670999323	-0.628177558076131	0.607981796992031	0.900085207875276	-0.722305851444186	-0.467145737106546	-0.434229373483802	2.13991391458388	-0.378121503432756	-0.447792049672548	1.3458976032355	-0.600206058215126	-0.399123790274708	2.11611067713551	-0.410955991419926	-0.536370356062846	-0.699040717246438	-0.649763522310631	3.36829650782781	-0.800958104704155
VC_265_0	-0.437376435509064	-0.277057581309172	-0.289783267079555	-0.462219455013274	-0.549122614555158	-0.497030423552637	-0.513567225244046	-0.634080624436022	-0.391552145861963	-0.554444379315358	-0.598997696465033	1.28481857469887	2.95132119626499	-0.51095536395326	-0.483440658211801	-0.345263929826519	-0.569214168169207	-0.313291490297576	-0.60576501245919	-0.726802655616552	-0.506459171616447	-0.404584132270349	-0.764882461868641	-0.212456109318134	-0.380108527836743	-0.599462960552413	0.225656748325853	-0.724351820477707	-0.481021707554515	-0.486851044822002	-0.403604235109418	-0.575150000922569	-0.31998988658493	-0.287073522962185	-0.369922319570243	-0.23096565291114	-0.300636199150931	-0.638671187669845	-0.45305020769351	-0.251967939753092	-0.507656058402274	-0.26380014089831	-0.389214505541229	-0.551884866724821	-0.502607671789015	-0.678945058972256	-0.653802254182538
VC_2679_0	0.279240231034931	0.439559085234823	0.426833399464441	2.76958024111574	0.167494051988838	0.219586242991358	0.20304944129995	0.0825360421079733	0.325064520682032	0.162172287228637	0.117618970078962	0.441802462650147	0.186778176304037	0.205661302590736	0.233176008332194	0.371352736717476	0.147402498374788	0.403325176246419	3.71398528463253	-0.0101859890725563	0.210157494927549	0.312032534273646	-0.0482657953246458	0.504160557225861	0.336508138707252	0.117153705991583	0.310127939737937	3.32967358341511	0.235594958989481	0.229765621721993	0.313012431434578	0.141466665621426	0.396626779959066	0.42954314358181	0.346694346973752	0.485651013632856	0.415980467393064	0.0779454788741498	2.8718068324662	0.464648726790903	0.208960608141721	0.452816525645686	0.327402161002766	2.59323260001091	0.21400899475498	0.0376716075717392	0.0628144123614574
VC_2696_0	-0.326517237025657	-0.166062157732053	-0.178914660404335	-0.351256502533802	-0.438259635225277	-0.386145758911531	-0.402826314152115	-0.523330325622758	-0.280669565689723	-0.443509230794784	-0.488240039012393	-0.163817745201655	-0.419016326760012	-0.399986011595401	-0.372804978968491	-0.234374314133252	-0.458256937394885	1.05362363444534	-0.494842379816873	-0.615928186212522	-0.395578212156849	-0.293681026816255	-0.654104294130018	-0.101594954649017	-0.269287741364518	-0.488657837525044	-0.295531054114713	1.16401799183911	-0.370115020946734	-0.375930267153435	-0.292640428334376	-0.46443454168507	-0.208992869383596	-0.176360086562328	-0.259087514260499	-0.12007264159804	-0.189722734107418	-0.527895713266514	-0.342170205925093	-0.141288899691488	-0.396702771278463	-0.152846495791179	-0.27820982257665	-0.441161647522014	-0.391653309597423	-0.568063717791947	-0.542916825760506
VC_2698_3	-0.795883993959529	-0.635565139759637	-0.64829082553002	-0.820727013463739	-0.907630173005623	-0.855537982003102	-0.872074783694511	-0.992588182886487	-0.750059704312428	-0.912951937765823	2.8285258955691	-0.633321762344314	-0.888346048690424	-0.869462922403725	-0.841948216662266	-0.703771488276984	-0.927721726619672	-0.671799048748042	-0.964272570909655	-1.08531021406702	-0.864966730066912	-0.763091690720814	-1.12339002031911	-0.5709636677686	-0.738616086287208	-0.957970519002878	-0.764996285256524	1.69776833223344	-0.83952926600498	-0.845358603272467	-0.762111793559883	-0.933657559373035	-0.678497445035395	-0.64558108141265	-0.728429878020708	-0.589473211361605	-0.659143757601396	-0.997178746120311	-0.811557766143975	1.32148358949015	-0.866163616852739	-0.622307699348775	-0.747722063991694	-0.910392425175286	-0.86111523023948	-1.03745261742272	-1.012309812633
VC_2706_0	-0.00837060471318825	0.152084474580415	0.139231971908133	-0.0331098702213336	-0.120113002912808	-0.0679991265990628	-0.0846796818396466	-0.20518369331029	0.0374770666227456	-0.125362598482316	-0.170093406699924	0.154328887110813	-0.100869694447544	-0.0818393792829326	-0.0546583466560223	0.0837723181792164	-0.140110305082417	0.115834834272904	-0.176695747504405	-0.297781553900053	-0.0774315798443801	0.0244656054962139	-0.335957661817549	0.216551677663451	0.0488588909479504	-0.170511205212576	0.0226155781977556	-0.295444957386234	-0.0519683886342657	-0.0577836348409661	0.0255062039780928	-0.146287909372601	0.109153762928873	0.14178654575014	0.0590591180519699	0.198073990714429	0.12842389820505	-0.209749080954045	-0.0240235736126248	0.176857732620981	-0.0785561389659947	0.165300136521289	0.0399368097358187	-0.123015015209546	-0.0735066772849543	-0.249917085479478	3.57691461793241
VC_2708_0	-0.401822737833448	-0.241367658539844	-0.254220161212126	-0.426562003341593	-0.513565136033068	-0.461451259719322	-0.478131814959906	-0.59863582643055	-0.355975066497514	-0.518814731602576	-0.563545539820184	-0.239123246009446	0.560860540039863	-0.475291512403192	-0.448110479776282	-0.309679814941043	-0.533562438202676	-0.277617298847355	-0.570147880624665	-0.691233687020313	-0.470883712964639	-0.368986527624046	-0.729409794937809	-0.176900455456808	-0.344593242172309	-0.563963338332836	-0.370836554922504	-0.688897090506493	-0.445420521754525	-0.451235767961226	-0.367945929142167	-0.539740042492861	-0.284298370191387	-0.251665587370119	-0.33439301506829	-0.195378142405831	-0.265028234915209	-0.603201214074305	-0.417475706732884	-0.216594400499279	-0.472008272086254	-0.22815199659897	-0.353515323384441	-0.516467148329805	-0.466958810405214	-0.643369218599737	-0.618222326568297
VC_2711_0	-0.869874653720402	-0.709419574426799	-0.72227207709908	-0.894613919228548	-0.981617051920022	-0.929503175606277	-0.94618373084686	-1.0666877423175	-0.824026982384468	-0.98686664748953	-1.03159745570714	-0.707175161896401	-0.962373743454757	-0.943343428290147	-0.916162395663237	-0.777731730827998	-1.00161435408963	-0.74566921473431	-1.03819979651162	-1.15928560290727	-0.938935628851594	-0.837038443511	-1.19746171082476	-0.644952371343763	-0.812645158059264	-1.03201525421979	-0.838888470809459	-1.15694900639345	-0.91347243764148	-0.91928768384818	-0.835997845029121	-1.00779195837981	-0.752350286078341	-0.719717503257074	2.29142479706432	-0.663430058292785	-0.733080150802164	0.975429802124996	-0.885527622619839	-0.684646316386233	-0.940060187973209	-0.696203912485925	-0.821567239271395	-0.98451906421676	-0.935010726292168	-1.11142113448669	-1.08627424245525
VC_2721_0	-0.447346366134476	-0.287027511934584	-0.299753197704966	-0.472189385638686	2.6703445393582	-0.507000354178049	-0.523537155869457	-0.644050555061434	-0.401522076487375	2.72475083712842	2.27655610547957	-0.28478413451926	-0.53980842086537	-0.520925294578671	-0.493410588837213	2.22333090503664	-0.579184098794619	-0.323261420922988	2.85036034858941	3.7948458400975	-0.516429102241858	-0.414554062895761	-0.774852392494053	-0.222426039943546	-0.390078458462154	2.19040591667258	-0.41645865743147	2.91811396033401	3.44654887020472	-0.496820975447413	-0.413574165734829	-0.585119931547981	-0.329959817210341	2.72574413864524	-0.379892250195654	-0.240935583536551	-0.310606129776343	-0.648641118295257	-0.463020138318921	-0.261937870378503	-0.517625989027686	-0.273770071523721	-0.399184436166641	-0.561854797350232	-0.512577602414426	4.48044713931797	-0.663772184807949
VC_2722_0	0.378542768298453	0.538997847592056	0.526145344919774	0.353803502790307	0.266800370098833	0.318914246412578	0.302233691171994	0.181729679701351	0.424390439634386	0.261550774529325	0.216819966311717	0.541242260122454	0.286043678564097	0.305073993728708	0.332255026355618	2.00672444374215	0.246803067929224	0.502748207284545	2.6758462843015	0.089131819111588	0.309481793167261	0.411378978507855	0.0509557111940917	0.603465050675092	0.435772263959591	2.2232504882806	0.409528951209396	0.0914684156254073	0.334944984377375	0.329129738170675	0.412419576989733	0.24062546363904	0.496067135940514	0.528699918761781	0.445972491063611	0.584987363726069	0.515337271216691	0.177164292057596	0.362889799399016	0.563771105632622	0.308357234045646	0.55221350953293	0.426850182747459	0.263898357802095	0.313406695726686	0.136996287532163	0.162143179563603
VC_2724_0	-0.372443196055895	-0.212124341856004	-0.224850027626386	-0.397286215560106	-0.484189375101989	-0.432097184099468	-0.448633985790877	-0.569147384982853	-0.326618906408795	-0.489511139862189	1.1218381393196	-0.20988096444068	-0.46490525078679	-0.446022124500091	-0.418507418758633	-0.28033069037335	-0.504280928716038	-0.248358250844408	-0.540831773006021	-0.661869416163383	-0.441525932163278	-0.33965089281718	-0.699949222415473	-0.147522869864966	-0.315175288383574	-0.534529721099244	-0.34155548735289	-0.659418581024538	-0.416088468101346	-0.421917805368833	-0.338670995656249	-0.510216761469401	-0.255056647131761	-0.222140283509017	-0.304989080117074	-0.166032413457971	-0.235702959697763	-0.573737948216677	-0.388116968240341	-0.187034700299923	-0.442722818949105	-0.198866901445141	-0.324281266088061	-0.486951627271652	-0.437674432335846	-0.614011819519087	-0.588869014729369
VC_2726_0	2.3607925767113	-0.123921004268881	-0.136646690039263	-0.309082877972983	-0.395986037514866	-0.343893846512346	-0.360430648203754	3.23969612900763	-0.238415568821672	-0.401307802275067	-0.445861119424742	-0.121677626853557	-0.376701913199667	-0.357818786912968	-0.33030408117151	-0.192127352786228	-0.416077591128916	1.85802041071153	2.53000947493263	2.06389755986754	-0.353322594576155	-0.251447555230058	-0.61174588482835	-0.0593195322778431	-0.226971950796452	4.16100530295825	-0.253352149765767	3.00866866697483	-0.327885130514223	-0.33371446778171	-0.250467658069126	3.48355093709361	-0.166853309544638	-0.133936945921894	-0.216785742529952	-0.0778290758708483	-0.14749962211064	-0.485534610629554	-0.299913630653218	-0.0988313627128004	-0.354519481361983	-0.110663563858018	-0.236077928500938	-0.39874828968453	-0.349471094748723	-0.525808481931965	1.10472296074863
VC_2747_0	-0.404246911200289	-0.243928057000397	-0.25665374277078	3.84264000177234	-0.515993090246383	-0.463900899243862	-0.480437700935271	-0.600951100127247	-0.358422621553188	-0.521314855006583	-0.565868172156258	-0.241684679585074	-0.496708965931184	-0.477825839644485	-0.450311133903026	-0.312134405517744	-0.536084643860432	-0.280161965988801	-0.572635488150415	1.44639362075678	-0.473329647307672	-0.371454607961574	-0.731752937559866	-0.17932658500936	-0.346979003527968	-0.566333436243638	-0.373359202497283	-0.691222296168932	-0.44789218324574	-0.453721520513227	-0.370474710800643	-0.542020476613794	-0.286860362276155	-0.25394399865341	-0.336792795261468	-0.197836128602365	-0.267506674842156	1.39359969800331	-0.419920683384735	-0.218838415444317	-0.474526534093499	-0.230670616589535	3.25399864928194	-0.518755342416046	-0.46947814748024	-0.645815534663481	2.08156242281881
VC_2754_0	0.0288726216159417	0.189191475815833	0.176465790045451	0.00402960211173122	-0.0828735574301519	-0.0307813664276314	-0.0473181681190402	-0.167831567311016	0.0746969112630424	-0.0881953221903523	-0.132748639340027	0.191434853231157	-0.0635894331149531	-0.044706306828254	-0.0171916010867958	0.120985127298487	-0.102965111044202	0.152957566827429	-0.139515955334184	-0.260553598491546	-0.0402101144914412	0.0616649248546564	-0.298633404743635	0.253792947806871	0.0861405292882625	-0.133213903427407	0.0597603303189472	-0.258102763352701	-0.0147726504295091	-0.0206019876969962	0.0626448220155879	-0.108900943797564	0.146259170540076	0.17917553416282	0.0963267375547627	0.235283404213866	0.165612857974074	-0.17242213054484	0.013198849431496	0.214281117371914	-0.0414070012772685	0.202448916226696	0.0770345515837764	-0.0856358095998154	-0.0363586146640092	-0.212696001847251	4.23237290005514
VC_2773_0	1.22159023786503	-0.203471211285688	-0.216196897056071	-0.38863308498979	-0.475536244531674	-0.423444053529153	-0.439980855220562	-0.560494254412538	-0.317965775838479	-0.480858009291874	-0.525411326441549	-0.201227833870365	1.18517513957399	-0.437368993929776	-0.409854288188317	-0.271677559803035	-0.495627798145723	-0.239705120274093	-0.532178642435706	-0.653216285593068	-0.432872801592963	-0.330997762246865	-0.691296091845157	-0.138869739294651	-0.306522157813259	-0.525876590528929	-0.332902356782575	-0.650765450454223	-0.407435337531031	-0.413264674798518	-0.330017865085934	-0.501563630899085	-0.246403516561446	-0.213487152938701	-0.296335949546759	-0.157379282887656	3.438667385851	-0.565084817646362	-0.379463837670026	-0.178381569729608	-0.43406968837879	-0.190213770874826	-0.315628135517745	-0.478298496701337	-0.429021301765531	-0.605358688948772	-0.580215884159054
VC_2796_0	-1.65919680240827	-1.49887794820837	-1.51160363397876	-1.68403982191248	1.34684112938329	-1.71885079045184	-1.73538759214325	-1.85590099133522	-1.61337251276117	-1.77626474621456	-1.82081806336424	-1.49663457079305	-1.75165885713916	-1.73277573085246	-1.705261025111	-1.56708429672572	-1.79103453506841	-1.53511185719678	1.88822119832568	-1.94862302251575	-1.72827953851565	1.79639991502409	-1.98670282876784	-1.43427647621734	-1.60192889473595	-1.82128332745162	2.10775000608144	1.92825510949284	-1.70284207445372	-1.7086714117212	-1.62542460200862	1.63316269422744	-1.54181025348413	-1.50889388986139	-1.59174268646945	-1.45278601981034	-1.52245656605013	-1.86049155456905	-1.67487057459271	-1.47378830665229	-1.72947642530148	-1.48562050779751	-1.61103487244043	-1.77370523362402	-1.72442803868822	2.57546548669817	-1.87562262108174
VC_2798_0	-0.251506864238207	1.82609232746267	-0.103913695808697	-0.276349883742417	2.43881212886139	-0.311160852281779	-0.327697653973188	-0.448211053165164	-0.205682574591106	0.346119921623853	2.80754854469317	2.27634846818447	-0.343968918969101	-0.325085792682402	2.26167172377825	1.6714290395292	-0.38334459689835	1.91084906757124	1.81333710610497	1.93568204659428	-0.320589600345589	0.927826908880554	-0.579012890597784	-0.026586538047277	-0.194238956565886	-0.413593389281555	1.62433346590048	-0.538482249206849	-0.295152136283657	-0.300981473551144	-0.21773466383856	-0.389280429651712	-0.134120315314072	-0.101203951691328	-0.184052748299386	-0.0450960816402821	-0.114766627880074	1.51263990038739	2.50606113940149	-0.0660983684822343	-0.321786487131417	-0.0779305696274522	-0.203344934270372	-0.366015295453963	-0.316738100518157	-0.493075487701398	2.21748109228743
VC_28_0	-0.858771954856376	-0.698453100656484	2.00773480940563	-0.883614974360586	-0.97051813390247	-0.918425942899949	-0.934962744591358	-1.05547614378333	-0.812947665209275	-0.97583989866267	-1.02039321581235	-0.696209723241161	-0.951234009587271	-0.932350883300572	-0.904836177559113	-0.766659449173831	-0.990609687516519	-0.734687009644889	-1.0271605318065	-1.14819817496386	-0.927854690963759	0.0677999100681268	0.430741902526985	-0.633851628665447	3.38757145870081	-1.02085847989972	-0.827884246153371	1.98008247711405	1.34271633784813	-0.908246564169314	-0.82499975445673	-0.996545520269881	-0.741385405932242	-0.708469042309497	-0.791317838917555	-0.652361172258452	2.98267966468357	-1.06006670701716	-0.874445727040822	-0.673363459100404	-0.929051577749586	-0.685195660245622	-0.810610024888541	-0.973280386072133	-0.924003191136327	1.45342143042901	-1.07519777352985
VC_2800_0	-0.39794332180553	-0.237624467605639	-0.250350153376021	-0.422786341309741	-0.509689500851624	-0.457597309849104	-0.474134111540512	-0.594647510732488	-0.35211903215843	-0.515011265611824	-0.5595645827615	-0.235381090190315	-0.490405376536425	-0.471522250249726	-0.444007544508268	-0.305830816122985	-0.529781054465674	-0.273858376594043	-0.566331898755656	-0.687369541913018	-0.467026057912913	-0.365151018566816	-0.725449348165108	-0.173022995614601	-0.34067541413321	-0.560029846848879	-0.367055613102525	-0.684918706774173	-0.441588593850981	-0.447417931118468	0.869907283403716	-0.535716887219036	-0.280556772881396	-0.247640409258652	-0.330489205866709	-0.191532539207606	-0.261203085447398	-0.599238073966312	-0.413617093989976	-0.212534826049558	-0.468222944698741	-0.224367027194776	-0.349781391837696	-0.512451753021288	-0.463174558085481	-0.639511945268723	-0.614369140479004
VC_2801_0	-0.725287432462504	-0.564968578262613	-0.577694264032995	-0.750130451966715	-0.837033611508598	-0.784941420506078	-0.801478222197486	-0.921991621389463	-0.679463142815404	-0.842355376268798	2.16981795182099	-0.562725200847289	-0.817749487193399	-0.7988663609067	-0.771351655165242	-0.633174926779959	-0.857125165122648	-0.601202487251017	-0.89367600941263	-1.01471365256999	2.06829748030535	-0.69249512922379	-1.05279345882208	-0.500367106271575	-0.668019524790184	-0.887373957505853	-0.694399723759499	-1.01226281743115	-0.768932704507955	-0.774762041775442	-0.691515232062858	-0.86306099787601	-0.60790088353837	-0.574984519915626	-0.657833316523684	-0.51887664986458	-0.588547196104372	-0.926582184623286	-0.74096120464695	-0.539878936706532	-0.795567055355715	-0.55171113785175	-0.67712550249467	-0.839795863678262	-0.790518668742455	-0.966856055925697	-0.941713251135979
VC_2803_1	-0.319336419126262	-0.159017564926371	-0.171743250696753	-0.344179438630473	-0.431082598172356	2.4289492491005	-0.395527208861244	-0.51604060805322	-0.273512129479161	-0.436404362932556	-0.480957680082231	-0.156774187511047	-0.411798473857157	3.71023398237804	-0.365400641828999	-0.227223913443717	-0.451174151786405	-0.195251473914775	-0.487724996076388	-0.60876263923375	-0.388419155233645	-0.286544115887547	1.57286257669383	-0.0944160929353326	-0.262068511453941	3.25764020117756	-0.288448710423257	2.9318194707724	-0.362981691171713	-0.3688110284392	-0.285564218726616	-0.457109984539767	-0.201949870202128	-0.169033506579383	3.13266736485904	-0.112925636528338	-0.182596182768129	-0.520631171287044	-0.335010191310708	-0.13392792337029	-0.389616042019472	-0.145760124515508	-0.271174489158427	3.1349927158188	-0.384567655406213	2.5568517958418	-0.535762237799736
VC_2807_3	-0.344787580609018	-0.184468726409127	-0.197194412179509	-0.369630600113229	-0.456533759655112	-0.404441568652591	-0.420978370344	-0.541491769535976	-0.298963290961918	-0.461855524415312	-0.506408841564987	-0.182225348993803	-0.437249635339913	-0.418366509053214	2.12763140309277	-0.252675074926473	-0.476625313269161	-0.220702635397531	-0.513176157559144	-0.634213800716506	-0.413870316716401	-0.311995277370303	-0.672293606968595	-0.119867254418089	-0.287519672936697	-0.506874105652367	-0.313899871906013	-0.631762965577661	1.78527235459974	-0.394262189921956	-0.311015380209372	-0.482561146022524	-0.227401031684884	-0.194484668062139	-0.277333464670197	-0.138376798011094	-0.208047344250886	-0.5460823327698	-0.360461352793464	-0.159379084853046	-0.415067203502228	-0.171211285998264	-0.296625650641184	-0.459296011824775	3.09327314278802	-0.58635620407221	1.8619889988888
VC_2811_0	-0.468975719384235	-0.308656865184343	-0.321382550954725	-0.493818738888445	-0.580721898430328	-0.528629707427808	-0.545166509119216	-0.665679908311193	-0.423151429737134	-0.586043663190529	-0.630596980340204	-0.306413487769019	-0.56143777411513	-0.54255464782843	-0.515039942086972	-0.37686321370169	-0.600813452044378	-0.344890774172747	-0.637364296334361	-0.758401939491722	-0.538058455491618	3.42979294895978	1.350155509258	-0.244055393193305	-0.411707811711914	-0.631062244427584	-0.438088010681229	1.10632706813198	-0.512620991429686	-0.518450328697173	3.6321733707959	-0.60674928479774	-0.3515891704601	-0.318672806837356	-0.401521603445414	-0.26256493678631	-0.332235483026102	-0.670270471545016	-0.48464949156868	-0.283567223628263	4.25753106136864	-0.29539942477348	-0.4208137894164	-0.583484150599992	-0.534206955664186	-0.710544342847427	-0.685401538057709
VC_2817_2	-0.899019302011973	-0.738700447812082	-0.751426133582464	-0.923862321516183	-1.01076548105807	-0.958673290055546	-0.975210091746955	-1.09572349093893	-0.853195012364872	-1.01608724581827	-1.06064056296794	-0.736457070396758	-0.991481356742868	-0.972598230456169	0.462366603664083	-0.806906796329428	-1.03085703467212	-0.774934356800486	-1.0674078789621	-1.18844552211946	-0.968102038119356	-0.866226998773258	0.87067380381473	-0.674098975821044	-0.841751394339652	-1.06110582705532	-0.868131593308967	-1.18599468698062	-0.942664574057424	-0.948493911324911	-0.865247101612327	-1.03679286742548	-0.781632753087839	-0.748716389465094	-0.831565186073152	-0.692608519414049	-0.76227906565384	-1.10031405417275	-0.914693074196419	-0.713610806256001	-0.969298924905183	-0.725443007401219	-0.850857372044138	-1.01352773322773	-0.964250538291924	2.32525566487043	-1.11544512068545
VC_2823_0	-0.684975829643716	-0.524656975443824	-0.537382661214206	-0.709818849147926	-0.796722008689809	-0.744629817687289	-0.761166619378697	-0.881680018570674	-0.639151539996615	-0.80204377345001	-0.846597090599685	-0.5224135980285	-0.77743788437461	-0.758554758087911	-0.731040052346453	-0.592863323961171	-0.816813562303859	-0.560890884432228	-0.853364406593842	1.33300837677705	-0.754058565751099	-0.652183526405001	-1.01248185600329	-0.460055503452786	-0.627707921971395	-0.847062354687064	-0.65408812094071	-0.971951214612358	-0.728621101689166	-0.734450438956654	-0.651203629244069	-0.822749395057221	-0.567589280719581	-0.534672917096837	-0.617521713704895	0.988334677989001	-0.548235593285583	-0.886270581804497	-0.700649601828161	-0.499567333887744	-0.755255452536926	-0.511399535032961	-0.636813899675881	-0.799484260859473	1.55831030789011	-0.926544453106908	-0.90140164831719
VC_2824_0	-0.510432167574577	-0.350113313374685	-0.362838999145068	-0.535275187078788	-0.622178346620671	-0.57008615561815	-0.586622957309559	-0.707136356501535	-0.464607877927476	-0.627500111380871	-0.672053428530546	-0.347869935959362	-0.602894222305472	-0.584011096018773	-0.556496390277314	-0.418319661892032	-0.64226990023472	-0.38634722236309	-0.678820744524703	-0.799858387682065	-0.57951490368196	-0.477639864335862	-0.837938193934154	-0.285511841383648	-0.453164259902256	-0.672518692617926	-0.479544458871572	-0.79740755254322	1.02152822364609	-0.559906776887515	-0.476659967174931	-0.648205732988083	-0.393045618650443	-0.360129255027698	-0.442978051635756	-0.304021384976653	-0.373691931216444	-0.711726919735359	-0.526105939759023	-0.325023671818605	-0.580711790467787	-0.336855872963823	-0.462270237606742	-0.624940598790334	-0.575663403854528	-0.752000791037769	1.14354661060434
VC_2837_1	-0.976299406700252	-0.815980552500361	-0.828706238270743	-1.00114242620446	-1.08804558574635	-1.03595339474383	-1.05249019643523	-1.17300359562721	-0.930475117053152	-1.09336735050655	-1.13792066765622	-0.813737175085037	-1.06876146143115	-1.04987833514445	-1.02236362940299	-0.884186901017707	-1.1081371393604	-0.852214461488765	1.47534243143172	2.16844973148045	-1.04538214280764	-0.943507103461537	-1.30380543305983	-0.751379080509323	-0.919031499027931	-1.1383859317436	-0.945411697997247	1.23483498051787	-1.0199446787457	-1.02577401601319	-0.942527206300606	-1.11407297211376	-0.858912857776118	-0.825996494153373	-0.908845290761431	-0.769888624102328	-0.839559170342119	-1.17759415886103	-0.991973178884698	-0.79089091094428	-1.04657902959346	-0.802723112089498	-0.928137476732418	-1.09080783791601	-1.0415306429802	-1.21786803016344	-1.19272522537373
