	TCGA.BH.A1FE.06A.11R.A213.07	TCGA.E2.A15E.06A.11R.A12D.07	TCGA.E2.A15K.06A.11R.A12P.07	TCGA.BH.A18V.06A.11R.A213.07	TCGA.AC.A6IX.06A.11R.A32P.07	TCGA.BH.A1ES.06A.12R.A24H.07	TCGA.E2.A15A.06A.11R.A12D.07	TCGA.E2.A10A.01A.21R.A115.07	TCGA.D8.A1JJ.01A.31R.A14M.07	TCGA.C8.A274.01A.11R.A16F.07	TCGA.D8.A1J8.01A.11R.A13Q.07	TCGA.D8.A1JF.01A.11R.A13Q.07	TCGA.D8.A146.01A.31R.A115.07	TCGA.D8.A1JK.01A.11R.A13Q.07	TCGA.D8.A147.01A.11R.A115.07	TCGA.D8.A1J9.01A.11R.A13Q.07	TCGA.D8.A1JA.01A.11R.A13Q.07	TCGA.D8.A1JE.01A.11R.A13Q.07	TCGA.D8.A1JD.01A.11R.A13Q.07	TCGA.D8.A1JB.01A.11R.A13Q.07	TCGA.D8.A1JG.01B.11R.A13Q.07	TCGA.D8.A1JH.01A.11R.A13Q.07	TCGA.D8.A1JI.01A.11R.A13Q.07	TCGA.D8.A4Z1.01A.21R.A266.07	TCGA.D8.A1JC.01A.11R.A13Q.07	TCGA.D8.A140.01A.11R.A115.07	TCGA.C8.A27A.01A.11R.A169.07	TCGA.E2.A106.01A.11R.A10J.07	TCGA.E2.A105.01A.11R.A10J.07	TCGA.C8.A8HQ.01A.11R.A36F.07	TCGA.D8.A73X.01A.11R.A32P.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.C8.A8HP.01A.11R.A36F.07	TCGA.E2.A108.01A.13R.A10J.07	TCGA.C8.A3M7.01A.12R.A21T.07	TCGA.C8.A3M8.01A.11R.A213.07	TCGA.E2.A107.01A.11R.A10J.07	TCGA.D8.A1JL.01A.11R.A13Q.07	TCGA.C8.A8HR.01A.11R.A36F.07	TCGA.D8.A142.01A.11R.A115.07	TCGA.C8.A278.01A.11R.A169.07	TCGA.D8.A143.01A.11R.A115.07	TCGA.D8.A145.01A.11R.A115.07	TCGA.D8.A141.01A.11R.A115.07	TCGA.E2.A109.01A.11R.A10J.07	TCGA.D8.A73W.01A.22R.A352.07	TCGA.D8.A13Y.01A.11R.A115.07	TCGA.D8.A73U.01A.11R.A33J.07	TCGA.D8.A13Z.01A.11R.A115.07	TCGA.C8.A275.01A.21R.A16F.07	TCGA.D8.A27P.01A.11R.A16F.07	TCGA.D8.A1XL.01A.11R.A14M.07	TCGA.D8.A1XK.01A.21R.A14M.07	TCGA.D8.A1XM.01A.21R.A14M.07	TCGA.D8.A1XO.01A.11R.A14M.07	TCGA.D8.A1XQ.01A.11R.A14M.07	TCGA.D8.A1XJ.01A.11R.A14M.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.D8.A27H.01A.11R.A16F.07	TCGA.D8.A1XD.01A.11R.A14D.07	TCGA.D8.A1XF.01A.11R.A14D.07	TCGA.D8.A27G.01A.11R.A16F.07	TCGA.D8.A27F.01A.11R.A16F.07	TCGA.D8.A1XR.01A.11R.A14M.07	TCGA.D8.A1Y2.01A.11R.A157.07	TCGA.D8.A1XW.01A.11R.A14M.07	TCGA.D8.A1XY.01A.11R.A14M.07	TCGA.D8.A1Y1.01A.21R.A14M.07	TCGA.D8.A1XZ.01A.11R.A14M.07	TCGA.D8.A1Y3.01A.11R.A157.07	TCGA.D8.A1XV.01A.11R.A14M.07	TCGA.D8.A1XS.01A.11R.A14M.07	TCGA.D8.A1XT.01A.11R.A14M.07	TCGA.D8.A27E.01A.11R.A16F.07	TCGA.D8.A1XU.01A.11R.A14M.07	TCGA.D8.A27I.01A.11R.A16F.07	TCGA.D8.A1XC.01A.11R.A14D.07	TCGA.D8.A27W.01A.11R.A16F.07	TCGA.D8.A1JU.01A.11R.A13Q.07	TCGA.D8.A1X5.01A.11R.A14D.07
TCGA.D8.A13Y.01A.11R.A115.07	0.764097811313905	0.813497397705244	0.811044267859375	0.82901652143854	0.810842278347854	0.756114653909908	0.852294239120731	0.858206154068471	0.86914344717528	0.857486024182383	0.841039475350776	0.712395658971631	0.813403953646462	0.791528214058042	0.855775469734688	0.864757463339914	0.83154770321392	0.851834729086273	0.838268724230648	0.828202306470073	0.757784676878669	0.823741727615998	0.835618841580719	0.794973028156599	0.831988417215871	0.829551119563018	0.879733523627677	0.854527631332148	0.861097894858384	0.828504808384216	0.811270883832831	0.838253132055565	0.826471943680999	0.801362757512772	0.823909262316012	0.837660504692629	0.811895941508005	0.841041271782741	0.825952735247517	0.817825623010482	0.832714563197978	0.86821586549078	0.824340955240617	0.81693292100449	0.847818397471795	0.84682743951389	1	0.809004908156829	0.816324628301372	0.853358449515671	0.799506043278546	0.839109639859493	0.854179798219469	0.837294665112677	0.847676444997776	0.821775896967917	0.853674468526081	0.845241046724071	0.820118708590102	0.807942001621401	0.860172788528206	0.821223170555332	0.81481073251329	0.839639620314231	0.847846172159674	0.830895164259318	0.813839896122173	0.848430358446904	0.841211673083522	0.809484904693268	0.870078424257154	0.843491665232	0.852455845338205	0.858858822954857	0.82191984738881	0.815648465058797	0.894281729496911	0.852493032974894	0.817714872758233	0.853071097971496
TCGA.D8.A73U.01A.11R.A33J.07	0.850874037035029	0.922461014596652	0.870505478422607	0.931465224480603	0.94289720046447	0.849528658126319	0.923445837189132	0.92639127167115	0.923324184820275	0.904822975424814	0.908647391575239	0.826393362319813	0.944379202950038	0.882770234009959	0.900831094621808	0.894832480036784	0.866225912290686	0.898433989556977	0.922502626923442	0.935233239035555	0.85655281895586	0.934203422010099	0.876564778842715	0.918029980391645	0.906573302042789	0.932457578449664	0.891872907899471	0.892277614612256	0.892244111025172	0.929164897084934	0.929599179066928	0.873693091109621	0.898478861227992	0.933155386726147	0.920310369309755	0.925006307357983	0.92220659381763	0.923243781561304	0.934200221005231	0.843477240319689	0.899113213433799	0.874432918947432	0.933675323548375	0.956814373139334	0.917958883369844	0.934340707150687	0.809004908156829	1	0.870513427752287	0.913368801640998	0.907571380458652	0.93367573609671	0.902814000829891	0.927120855335343	0.944379911196924	0.88694030785301	0.885893759001218	0.859478342072658	0.857266957871364	0.858536133257177	0.862823164732433	0.916656920068255	0.847746105448531	0.934260207044609	0.947054431326282	0.902950615069861	0.906738678671187	0.921780450341341	0.921838557138974	0.887382568649738	0.883565100307221	0.921398138207409	0.902535891610429	0.900308523395347	0.899346758607484	0.942417253883149	0.885157838293859	0.928218889133634	0.952063334551517	0.935812039669041
TCGA.D8.A13Z.01A.11R.A115.07	0.896759610928839	0.876721515142757	0.804315343398913	0.878129849538726	0.852825549680344	0.822458485607314	0.882483999896844	0.894056125699823	0.904124774238103	0.862061227392854	0.893509199974665	0.832015945454908	0.906304712058745	0.937732768502595	0.914972186312535	0.890498495267361	0.869793854624144	0.858446215208367	0.906448926085158	0.911122501207605	0.898993503752079	0.899586769614015	0.812475441756745	0.88708058572771	0.913121053227018	0.876259099897656	0.880642040579236	0.883741629550987	0.849910729089805	0.891784657879822	0.892530348325244	0.900378808970475	0.897648437507952	0.915159187470726	0.89280827809568	0.8598734377927	0.868283258061985	0.907497366372023	0.892429076794402	0.923742625764181	0.899262558814643	0.933705594898206	0.898879527077788	0.920505863650617	0.871869918874747	0.871307843749592	0.816324628301372	0.870513427752287	1	0.907237190138983	0.891082214134289	0.908801765206628	0.892028185502563	0.910935447720025	0.8910674590526	0.894388136131925	0.910473267353601	0.890496181461016	0.867694427216191	0.887726873688537	0.83815341165361	0.876286897433017	0.924760879075369	0.883058024436858	0.921545836883348	0.919119963208854	0.900485835143711	0.893908823391656	0.888272003964453	0.869769760620134	0.853855334015057	0.897143151304154	0.915187483792558	0.853691193407955	0.901632848348615	0.907363961296691	0.857416807660874	0.874030030363959	0.902331706319348	0.873753328349752
TCGA.C8.A275.01A.21R.A16F.07	0.884724425471812	0.887743844049204	0.859447364543725	0.90917041672114	0.898918616759347	0.794626303152172	0.915580668429911	0.926314496758261	0.932315455230631	0.904056752464772	0.930460003411199	0.856905054924866	0.911280418539493	0.923457332330523	0.913293459966338	0.934035245339598	0.911614038322896	0.893934324029851	0.921080582512274	0.911091616664775	0.899028525944664	0.907351102168152	0.822762753929504	0.878931054311899	0.912633076548905	0.905577720231276	0.904794912378866	0.896608042053333	0.880672221940592	0.905796753283829	0.897013272030275	0.908426405769012	0.918622766230509	0.914084321769781	0.895711402523032	0.898053723569945	0.889454606803801	0.942467607860268	0.89563785642918	0.896096039377184	0.91405648140982	0.933762857633882	0.904421739766425	0.920824356868042	0.910923958364644	0.904224862478442	0.853358449515671	0.913368801640998	0.907237190138983	1	0.882102186115211	0.92502622579826	0.928441551793248	0.929943273700467	0.929281392877433	0.871507387701461	0.947735893443838	0.839145288219593	0.859967239325876	0.874179318210719	0.859830159145776	0.897407553460148	0.876370456989612	0.913606704050094	0.925005109529573	0.906985698309565	0.893268051906495	0.912027780850883	0.928594957608358	0.886632688287006	0.884074573033678	0.918590497118064	0.918410047329999	0.876790047050344	0.883520317015646	0.915556025803289	0.886510175593509	0.902061100903791	0.899821334228723	0.928378666432782
TCGA.D8.A27P.01A.11R.A16F.07	0.883660675363006	0.93360477331972	0.906195068736269	0.861722977454161	0.910328022245443	0.83477062824105	0.92249615235349	0.935920874884859	0.926201863645902	0.927982723721111	0.923113951143398	0.833003898072403	0.967225031298664	0.870972017645679	0.896710596101116	0.896825468538515	0.892470624438058	0.915104065587963	0.955431474554582	0.94792011101456	0.835659939311827	0.95288035032917	0.901560706935612	0.951462289386529	0.943168627024649	0.937513717432078	0.906884149461918	0.929350174748791	0.906506714895408	0.909170398493992	0.97185480144544	0.871752773934317	0.869848693880555	0.916641258468062	0.914274990499757	0.944334312932353	0.941643480183055	0.891687782241003	0.93754599984373	0.893110596491384	0.878933773178154	0.882172401515097	0.957682939888691	0.933892788459894	0.91861921601332	0.907534762202802	0.799506043278546	0.907571380458652	0.891082214134289	0.882102186115211	1	0.919613646324377	0.867313573306893	0.946757263063277	0.936592451414385	0.912070052375969	0.887457380507818	0.915148802729752	0.863720948317316	0.910681685295353	0.879485628985136	0.913078492806549	0.88512748572536	0.941967463519124	0.925193395842035	0.912097300721318	0.95593339636333	0.942556064423022	0.932711371975011	0.906428589614764	0.907709188930996	0.94838879536089	0.893841177032371	0.912525009507067	0.94808089244484	0.956604667912592	0.900194543346392	0.922671798841905	0.947469276627105	0.930686933674687
TCGA.D8.A1XL.01A.11R.A14M.07	0.854430915499363	0.941893802557045	0.902722748549519	0.907077122424912	0.913536016878658	0.84226293892889	0.927091130535809	0.924531544128775	0.945231150803108	0.919450814977139	0.91214855573944	0.831727139875493	0.927540049756095	0.895203224918304	0.932696730733086	0.919558254908668	0.895541480734301	0.897021272356712	0.954690869524011	0.923435705108026	0.86261684991253	0.921207954479647	0.882553072836935	0.908944299265524	0.912445381646391	0.9317604190301	0.923927021163214	0.909680734641937	0.920709533441102	0.939550641263749	0.94100140864542	0.902241967150952	0.910697364163794	0.898476669864995	0.895952501048149	0.932722453370228	0.946053015723127	0.936989127437199	0.912342179194669	0.872384773609146	0.90653252723219	0.933037919812012	0.923352036860534	0.942071741438755	0.955219386165349	0.904520501516031	0.839109639859493	0.93367573609671	0.908801765206628	0.92502622579826	0.919613646324377	1	0.913992398509173	0.923078472848888	0.938370164176982	0.899856051035266	0.933921857335146	0.879779506670586	0.888700864424571	0.89952891221227	0.893216562739238	0.924590411014468	0.883971784757657	0.946566514848615	0.957562241675523	0.897427205948674	0.927696539211384	0.94770642301219	0.947662905851736	0.95501223357719	0.916042259051048	0.942130353660971	0.93780072575029	0.900072761051631	0.905348880652693	0.917164999239343	0.909273319331168	0.945898338786032	0.918227047179598	0.930689180482256
TCGA.D8.A1XK.01A.21R.A14M.07	0.841977346118044	0.880879455676324	0.826317072984145	0.937227882641804	0.905042408144471	0.818361206631389	0.907908515993783	0.906362438600268	0.936361197526658	0.876985261302287	0.924084723657701	0.786870437384869	0.88657277135203	0.873676556651134	0.913362133618223	0.902487168300327	0.884988047304225	0.882431570011359	0.905925317083752	0.90820892959665	0.853380995032326	0.900938852103483	0.81957612445265	0.856752119142658	0.904120728717765	0.882764181413508	0.906618636331843	0.84477549539142	0.876639076427947	0.902264293707322	0.88195468836808	0.927408903534843	0.882912665509713	0.889686043860564	0.871017114229634	0.876092167270863	0.856937307147356	0.946684413906815	0.876795342214018	0.893384916636392	0.890716685799051	0.944917997249708	0.880637631084945	0.914999976894548	0.893045185236798	0.872961638115316	0.854179798219469	0.902814000829891	0.892028185502563	0.928441551793248	0.867313573306893	0.913992398509173	1	0.908834049383765	0.920624917498078	0.882483463618029	0.933692418438877	0.847087543398697	0.871133000695486	0.877106308763095	0.889082567295205	0.887549957450058	0.907834110071725	0.89784376058882	0.914696677853898	0.906637106221061	0.882743232387196	0.896693194470664	0.913583160696642	0.87698961726508	0.871170595926813	0.898948361831639	0.922359795143558	0.84631572000172	0.868442014404085	0.886883947674914	0.863199694161283	0.897249703945143	0.898141058339132	0.90068015210459
TCGA.D8.A1XM.01A.21R.A14M.07	0.890205002539315	0.938761713196081	0.873510401426737	0.890982722131462	0.933253965604304	0.870994378738353	0.944055579444218	0.962899538659605	0.942068179529667	0.951332250694341	0.950951796998243	0.855207924460541	0.964332063044869	0.892281567116895	0.92578588094837	0.936755674878486	0.927991478570881	0.949911456492855	0.965958274026756	0.952601737438648	0.878492879628465	0.972824799793581	0.899890148902888	0.934156335159854	0.954077896332407	0.945025180758268	0.926070823318467	0.913559650184419	0.917717700118115	0.930016216425628	0.943344371293918	0.899461533857721	0.889525337469883	0.949663925015177	0.924704755489889	0.93616767721402	0.925547240457565	0.923436023915639	0.933699635736571	0.886306491364501	0.9168923520263	0.923931914972785	0.963128136986777	0.955606684806605	0.93323826012286	0.939050982343578	0.837294665112677	0.927120855335343	0.910935447720025	0.929943273700467	0.946757263063277	0.923078472848888	0.908834049383765	1	0.9652743853675	0.885952729991507	0.926905026159706	0.896187146656272	0.885228557863129	0.921059951926651	0.883007918146989	0.91595842830013	0.892889973713789	0.94594959113191	0.95754257089213	0.915166753409408	0.946430386875789	0.958602544485676	0.941283942422224	0.891861936182454	0.930011183890494	0.970227914908324	0.926377143672573	0.937817476179982	0.943516922243221	0.973221364282444	0.928433584921793	0.938128821436477	0.969938092297119	0.952251465342031
TCGA.D8.A1XO.01A.11R.A14M.07	0.870446637681961	0.940711038790599	0.892994321554591	0.904531519261152	0.945307545842743	0.852930339226645	0.942605188463963	0.958313429774325	0.942386998208814	0.955027477855331	0.9575784171278	0.86803255899614	0.955078963775489	0.887177255005835	0.920210511966053	0.940734143226561	0.919608343527689	0.959027137096428	0.954944765550206	0.94545150953312	0.871912396098915	0.961129440546437	0.896687072114134	0.933563344653639	0.938472706769752	0.953309266683382	0.939812180713406	0.906604960080072	0.925657462691599	0.918677298873027	0.938886710037787	0.897021120595273	0.88333535315414	0.931600314648354	0.931402357321334	0.940488304688335	0.929758015314969	0.930463828154707	0.92664759533736	0.856635234170467	0.928615750608723	0.906990051044211	0.953745221375617	0.958655261511867	0.935517084631171	0.949636690712163	0.847676444997776	0.944379911196924	0.8910674590526	0.929281392877433	0.936592451414385	0.938370164176982	0.920624917498078	0.9652743853675	1	0.879040587426376	0.932375934384913	0.879425553827477	0.875290044138589	0.896615811366245	0.881175477247509	0.92299695579681	0.865010850124688	0.950105799767095	0.958669588177555	0.919049533984352	0.934638794131151	0.951844704763634	0.94190288337465	0.898329923378001	0.93059068063765	0.971211820646457	0.923615995586328	0.932078469401705	0.93461272440869	0.956740772935558	0.93103064073393	0.933939524314279	0.962620797481894	0.947827608544183
TCGA.D8.A1XQ.01A.11R.A14M.07	0.826477702605222	0.863986672587549	0.822590448141054	0.892027708649128	0.86735239658015	0.798210751130235	0.889441643200607	0.878480530887272	0.932776744999053	0.874665141690305	0.86392748073785	0.744030808546988	0.909446234152004	0.84718118747284	0.916854230915265	0.860186624928833	0.822269826790742	0.851122014050871	0.904334550304184	0.911187230979562	0.797934754944628	0.892434650891891	0.812743148429643	0.895107393417735	0.914935647772716	0.87152115656798	0.893168350849052	0.893817426338499	0.860632370085827	0.876481746502063	0.902665891468362	0.877002854410018	0.883902982544998	0.887207223832972	0.876479411366707	0.885231489555834	0.874016022675479	0.886589671875258	0.897303476457792	0.931805771380026	0.848820264712469	0.882015035355314	0.902929714119827	0.905173648340452	0.8984663773478	0.86610842428791	0.821775896967917	0.88694030785301	0.894388136131925	0.871507387701461	0.912070052375969	0.899856051035266	0.882483463618029	0.885952729991507	0.879040587426376	1	0.862892614321439	0.930927716972391	0.869920691394255	0.908045320327218	0.856946415958343	0.924630624588459	0.921817539183834	0.891297067730881	0.899670534361954	0.901706177567609	0.894936056388519	0.901307531949832	0.919887117598764	0.86936762600256	0.85520310276542	0.890356486708613	0.887614699261553	0.850675380709816	0.899915274245929	0.894061665486445	0.850336063356096	0.90713208834113	0.894999699921916	0.884096525431367
TCGA.D8.A1XJ.01A.11R.A14M.07	0.877093630366209	0.89044455033618	0.851265670894415	0.896012151822596	0.894408444697648	0.818609065452928	0.913349002595059	0.911728471501655	0.942233913152396	0.914553007068172	0.940455473105366	0.848927239053533	0.898046804071583	0.911694950049922	0.903529758437822	0.936113245174226	0.913894901668821	0.896612596359804	0.923884014708446	0.890539727622131	0.883755403932388	0.91035658441514	0.846221125484795	0.871624825875135	0.915329203483077	0.88799304114022	0.914848031014624	0.880158517529087	0.8996680492798	0.908029750840048	0.887361018806599	0.906714556236514	0.895531119254909	0.898967055080479	0.889645495608702	0.895323738915339	0.878223547374875	0.948756335026311	0.872383869149033	0.889702636456512	0.924178862079975	0.942879843750256	0.905937309294861	0.925981632969179	0.917796677442431	0.884725777869907	0.853674468526081	0.885893759001218	0.910473267353601	0.947735893443838	0.887457380507818	0.933921857335146	0.933692418438877	0.926905026159706	0.932375934384913	0.862892614321439	1	0.849799934171468	0.866045102480851	0.885555918184098	0.861605381648943	0.89483333587863	0.90243220173865	0.914681174050199	0.926942382271564	0.907711274456126	0.896899965751719	0.913980295785281	0.921102989648238	0.910071970606801	0.903944068078972	0.924834764526715	0.941189396390582	0.876465949766462	0.879281863995303	0.900711189540641	0.89462995641135	0.896357173935658	0.905260278392297	0.912392114589089
TCGA.D8.A1XG.01A.11R.A14D.07	0.821428639909986	0.84980508784746	0.83557774042774	0.831747130748549	0.838016527021744	0.824357651557106	0.893495664244901	0.88684229880872	0.916471659678048	0.89746916846817	0.860178460821391	0.715886428449043	0.914178959478881	0.831245325921444	0.898101730166002	0.859265133205476	0.836157980902505	0.872198695451167	0.903586961500649	0.908493770603013	0.775177315640618	0.896595024743056	0.865254696421324	0.890393678761999	0.923401970537291	0.881792766145263	0.892432961036273	0.908417849182709	0.882970447830074	0.861737797178201	0.903659789819206	0.854815588187448	0.860119548079636	0.880033310501965	0.868193702146213	0.880039287462873	0.861337841610356	0.861333680717967	0.888834511087175	0.900419695561502	0.83714485236709	0.858514286459509	0.912563563620828	0.889500938699375	0.885075735292837	0.882636227620169	0.845241046724071	0.859478342072658	0.890496181461016	0.839145288219593	0.915148802729752	0.879779506670586	0.847087543398697	0.896187146656272	0.879425553827477	0.930927716972391	0.849799934171468	1	0.860208507365038	0.89822458453848	0.885313362842418	0.901055961696196	0.898808506222613	0.886654116312518	0.90258944899554	0.884020104558696	0.912296407555025	0.904775923408818	0.896060776053641	0.846559739483133	0.907588939852338	0.899433667515652	0.879731326189246	0.88831209387881	0.912287763885922	0.892226391534667	0.914069366292394	0.904200633912231	0.895800492202639	0.885648897698571
TCGA.D8.A27H.01A.11R.A16F.07	0.842617650896249	0.85090208795879	0.797357332281738	0.859767230415077	0.84699910152583	0.790126906809321	0.8551853689558	0.880792319125023	0.897389836714498	0.848350697047145	0.858976285654173	0.733112784541885	0.883303846132311	0.850731297895439	0.920815112136798	0.863303177820671	0.855149634712891	0.8481408429331	0.906186325859447	0.874947116957876	0.81214430565865	0.886513064221786	0.797134863052613	0.864035750056776	0.871845051222739	0.871606486561208	0.891992925054052	0.840343104948233	0.837080086656029	0.874086353049404	0.861146043004186	0.898632747343341	0.858386584864145	0.869818291383948	0.852059771148777	0.876903069862969	0.866198389587603	0.879641439140455	0.881925400089818	0.868601380416144	0.836170329521357	0.890939888526564	0.875862355734899	0.884276752361225	0.871620748280588	0.877721159277208	0.820118708590102	0.857266957871364	0.867694427216191	0.859967239325876	0.863720948317316	0.888700864424571	0.871133000695486	0.885228557863129	0.875290044138589	0.869920691394255	0.866045102480851	0.860208507365038	1	0.86897652786803	0.84818386513781	0.888631131874611	0.924677685265952	0.881556088622379	0.889065886013195	0.872614288965234	0.878995632829753	0.888511119471386	0.886948756264005	0.831301727972688	0.847219665142694	0.884180723052391	0.919334357920328	0.847516990493674	0.855071957044555	0.867822555982653	0.843856881283405	0.883654664337753	0.884149582053966	0.87675547826079
TCGA.D8.A1XD.01A.11R.A14D.07	0.831049592436415	0.890071327448482	0.841053602425083	0.864124191033873	0.88074869950786	0.836966797813225	0.886541030929934	0.896603912875256	0.941217218356222	0.889181880962713	0.889936439414382	0.764200298403437	0.908689732444217	0.854818271219669	0.906749064222387	0.902845834129598	0.883044967728994	0.87019066532511	0.93776818230738	0.910024579158127	0.856609652991937	0.907109610877044	0.820958746514992	0.905098501042161	0.927527943814579	0.888656509853042	0.920373076741214	0.879022242839256	0.879285255942184	0.87918643650391	0.901971102626342	0.85204850767092	0.885079536460513	0.879726966562425	0.890688018681397	0.890486155834831	0.892644790813927	0.893495193247075	0.912334707423172	0.893987142083356	0.85639789162299	0.902492196866194	0.927409653534781	0.912622402659789	0.928371750251267	0.866578160603403	0.807942001621401	0.858536133257177	0.887726873688537	0.874179318210719	0.910681685295353	0.89952891221227	0.877106308763095	0.921059951926651	0.896615811366245	0.908045320327218	0.885555918184098	0.89822458453848	0.86897652786803	1	0.891983688170902	0.903950561121325	0.907128705190563	0.904221214654393	0.894256808535707	0.890455327986644	0.898064548804907	0.916790704811412	0.92923338309382	0.877744228112468	0.890384174758331	0.902493159816578	0.890618229098131	0.878724933601018	0.91345704955952	0.912807519702064	0.879899541680569	0.909620071196962	0.898201746832305	0.901999027276059
TCGA.D8.A1XF.01A.11R.A14D.07	0.793618907650876	0.873753739869785	0.862251364857412	0.859377465726758	0.879148320105821	0.843662832457432	0.900020158538272	0.893142180138654	0.900853070526359	0.893706361608353	0.865474156894097	0.717965441255516	0.879800097312042	0.811729583638814	0.86701328305486	0.882221571086562	0.853039909425518	0.878032332857533	0.892339695028531	0.904118240343987	0.809794328624871	0.88624754497131	0.870985601388713	0.868042847740153	0.902754462929274	0.880420394296804	0.918670567133857	0.874327310754169	0.91183828098397	0.889691807102878	0.8768719769214	0.847841406801933	0.864035693830309	0.855247072271667	0.864755024124372	0.892783213746028	0.88585337412699	0.879117394015149	0.901559670191688	0.852876535529317	0.827244271214374	0.884686816449193	0.896946461770034	0.878130809437054	0.901547695480067	0.874184986689216	0.860172788528206	0.862823164732433	0.83815341165361	0.859830159145776	0.879485628985136	0.893216562739238	0.889082567295205	0.883007918146989	0.881175477247509	0.856946415958343	0.861605381648943	0.885313362842418	0.84818386513781	0.891983688170902	1	0.865145877467319	0.846001552927381	0.88736841484315	0.89549484777773	0.866300943783787	0.867184534516684	0.895957908342206	0.882701028976152	0.882783125068477	0.891364511388651	0.878374962565795	0.897285379095024	0.879972544525755	0.893456038574036	0.87777015050107	0.897154761618797	0.928173931488237	0.874005101387651	0.910231494920923
TCGA.D8.A27G.01A.11R.A16F.07	0.845140381036644	0.894744357980128	0.868008503608839	0.878249138614836	0.900978148962705	0.806758125212431	0.907222051756052	0.915172550311286	0.946089919392263	0.909989950757505	0.904909740641925	0.803018877607094	0.931772864686591	0.863679887504891	0.929191983489475	0.884580734815068	0.866603336565378	0.885433986237553	0.94120164926891	0.907125564849045	0.835978248546274	0.924402254790939	0.848778304310834	0.900492073007088	0.909457122469023	0.910520274996609	0.905062312211921	0.886188417547735	0.890751746857165	0.911037014989569	0.920270723138339	0.86727430810511	0.900889352053832	0.889883537246564	0.898272749762245	0.922408654108306	0.91200150486713	0.910612880223928	0.906605599036291	0.90234672891387	0.867301072262072	0.887971193455133	0.931983555329787	0.922966721038303	0.924377894475964	0.891058884392914	0.821223170555332	0.916656920068255	0.876286897433017	0.897407553460148	0.913078492806549	0.924590411014468	0.887549957450058	0.91595842830013	0.92299695579681	0.924630624588459	0.89483333587863	0.901055961696196	0.888631131874611	0.903950561121325	0.865145877467319	1	0.898589359498343	0.923459284459185	0.92368881869775	0.883687530054028	0.919682073360998	0.937858515711159	0.944685509985248	0.8772279298086	0.872917342563384	0.924316201173849	0.896866053039738	0.886139111609137	0.904629747541807	0.913331741225806	0.885096797990648	0.929969376496597	0.921055670490366	0.912939488903561
TCGA.D8.A27F.01A.11R.A16F.07	0.875990434704334	0.836816061538359	0.788019513516298	0.884699635235566	0.835342842631737	0.789653708964552	0.870106204275025	0.873026681008107	0.927948348926149	0.849339096218723	0.885042546803522	0.740236772921945	0.89119883722828	0.871207886424304	0.938895811063124	0.879246133624075	0.842693526742554	0.83450813448457	0.911261595843716	0.898143671230913	0.826177212978709	0.883066423274185	0.788584032895339	0.872007112192427	0.91763463030613	0.850389935049964	0.892871520726674	0.854260614075605	0.8418030230376	0.886302806637113	0.871918329338582	0.930560670365795	0.894648998956857	0.893854911669701	0.868321384111981	0.868564031877325	0.847777488970255	0.908930899327885	0.880732738467197	0.940599121157237	0.861334172375118	0.925997665992371	0.88546903820084	0.897823481892427	0.879108601649689	0.846591987118467	0.81481073251329	0.847746105448531	0.924760879075369	0.876370456989612	0.88512748572536	0.883971784757657	0.907834110071725	0.892889973713789	0.865010850124688	0.921817539183834	0.90243220173865	0.898808506222613	0.924677685265952	0.907128705190563	0.846001552927381	0.898589359498343	1	0.86959193249856	0.889168033815211	0.915349676417578	0.896497710297862	0.88556333181627	0.898444459147476	0.850689557578785	0.837968007629363	0.885423429676093	0.923612312736764	0.818579573198682	0.879135631923597	0.884202599193745	0.825297375991732	0.87695617667269	0.887400673804646	0.870069819307129
TCGA.D8.A1XR.01A.11R.A14M.07	0.865544210375836	0.942412307150238	0.926549823199807	0.891250985106416	0.929365549795152	0.859014732714428	0.933407672465356	0.953486632050808	0.944706573800455	0.943101951318547	0.935005680758635	0.851852763861456	0.962785426137178	0.885309112190197	0.917279561275876	0.928646173383871	0.922597043565621	0.939714833752633	0.956880555357772	0.937669643394827	0.862932668292151	0.946204507431184	0.908650245201867	0.924392990189166	0.91500399748929	0.950063424126406	0.939229015273165	0.926563631525104	0.933198587196936	0.933070233518265	0.955355288807249	0.87284006658349	0.88837206915874	0.898199526821241	0.918979287114141	0.961721459013446	0.934091763011178	0.920894953284176	0.9285908593972	0.873214604381727	0.899958659987261	0.911261517485226	0.948838507066557	0.939483236998924	0.954367164888977	0.929907454923662	0.839639620314231	0.934260207044609	0.883058024436858	0.913606704050094	0.941967463519124	0.946566514848615	0.89784376058882	0.94594959113191	0.950105799767095	0.891297067730881	0.914681174050199	0.886654116312518	0.881556088622379	0.904221214654393	0.88736841484315	0.923459284459185	0.86959193249856	1	0.946788014786498	0.894286233091571	0.956775262024802	0.969091806366208	0.946533497907121	0.909679955014132	0.936319033017108	0.961428176414409	0.927221556286976	0.931250836636132	0.908553983602412	0.939166296358249	0.929911201790309	0.952921446037748	0.942242391807272	0.954862797738775
